probe,log2FC,pval,padj,-log10padj,significance
244289_at,0.2093134473507421,0.5823606097228572,0.7695865359337838,0.11374253897025881,Not significant
1553347_s_at,0.16656879747052056,0.5833506829173616,0.770690647860616,0.1131199110375693,Not significant
210072_at,0.16393798223692002,0.5835215746912688,0.7707122043471963,0.1131077638391153,Not significant
211175_at,-0.16641900356388906,0.5839927210759079,0.7709260543511987,0.11298727658892563,Not significant
1561721_a_at,-0.19106301251186952,0.5839086634633053,0.7709260543511987,0.11298727658892563,Not significant
243687_at,0.17696480927670422,0.5854127940995346,0.772391688642572,0.11216240811388647,Not significant
232960_at,-0.1595409152667311,0.585348781000299,0.772391688642572,0.11216240811388647,Not significant
231677_at,-0.1901369739534835,0.5858582542737253,0.7727749353991519,0.11194697250660203,Not significant
210159_s_at,0.1490362875973501,0.5860217652112775,0.7727861733254244,0.11194065691113221,Not significant
239297_at,0.15630318794339004,0.5866171224807889,0.7730224475419734,0.11180789456542252,Not significant
233681_at,-0.17429024805490023,0.5865881257714047,0.7730224475419734,0.11180789456542252,Not significant
206935_at,-0.18964763411764185,0.5866660532488622,0.7730224475419734,0.11180789456542252,Not significant
236119_s_at,-0.1439369598177347,0.5880183839694855,0.7745996466240038,0.11092270547707288,Not significant
207195_at,-0.1650728055669024,0.5886186085439749,0.7751855209192442,0.11059434772664214,Not significant
205466_s_at,-0.1340885953694846,0.5891797924923918,0.7754861537774901,0.11042595206277431,Not significant
225046_at,-0.20015083824489555,0.5890662661290151,0.7754861537774901,0.11042595206277431,Not significant
206300_s_at,-0.18298506858991903,0.5893134850908364,0.7754861537774901,0.11042595206277431,Not significant
205336_at,-0.1851544711678157,0.5900254397703516,0.7755699713011897,0.11037901438272987,Not significant
210143_at,-0.14782031740862056,0.5905025666216133,0.7755699713011897,0.11037901438272987,Not significant
236631_at,-0.16262299587728624,0.5905468072813507,0.7755699713011897,0.11037901438272987,Not significant
210107_at,0.16115491067426202,0.5905140203573015,0.7755699713011897,0.11037901438272987,Not significant
207934_at,0.17730909489630342,0.5906939985036512,0.7755699713011897,0.11037901438272987,Not significant
227240_at,0.15322241207404552,0.5907771261536138,0.7755699713011897,0.11037901438272987,Not significant
226237_at,0.18414009884079174,0.5897138235007711,0.7755699713011897,0.11037901438272987,Not significant
229092_at,0.17787491578214798,0.5895631471675167,0.7755699713011897,0.11037901438272987,Not significant
1552955_at,0.11931988987813913,0.5905244256160431,0.7755699713011897,0.11037901438272987,Not significant
207634_at,0.1473735076742555,0.5914608089745013,0.7762631201755366,0.10999104643316215,Not significant
235402_at,-0.1372600451755961,0.5920302266710284,0.7766155456804901,0.10979392033686577,Not significant
1567240_x_at,-0.111756702449882,0.5933593062504428,0.7766155456804901,0.10979392033686577,Not significant
219926_at,0.15701886607194115,0.5934365082886041,0.7766155456804901,0.10979392033686577,Not significant
1554914_at,-0.1474900975757416,0.5933962579813947,0.7766155456804901,0.10979392033686577,Not significant
1553228_at,-0.17078680997154505,0.5932701480635769,0.7766155456804901,0.10979392033686577,Not significant
1556558_s_at,-0.15684372179551653,0.592441838568551,0.7766155456804901,0.10979392033686577,Not significant
206897_at,0.1540422471044245,0.5926681836111802,0.7766155456804901,0.10979392033686577,Not significant
227628_at,0.15219478586614876,0.5928695524484437,0.7766155456804901,0.10979392033686577,Not significant
237639_at,-0.15443722331135845,0.5926928338671272,0.7766155456804901,0.10979392033686577,Not significant
214087_s_at,-0.15779006578966293,0.5936647180198603,0.7766155456804901,0.10979392033686577,Not significant
208574_at,-0.14539518491631265,0.5935135715708557,0.7766155456804901,0.10979392033686577,Not significant
233988_x_at,0.15189960686710258,0.5937542037974385,0.7766155456804901,0.10979392033686577,Not significant
207420_at,0.1703519798976174,0.5921894737156876,0.7766155456804901,0.10979392033686577,Not significant
216701_at,0.15721374751764028,0.5943385408246262,0.7771759676243343,0.10948063742056834,Not significant
238605_at,0.18117971501567842,0.5962362591757344,0.7794530645648169,0.10821003110273086,Not significant
205908_s_at,0.1567825205579254,0.5970587373457807,0.7795063797868717,0.1081803260237017,Not significant
236374_at,-0.187216602221838,0.5966040476196438,0.7795063797868717,0.1081803260237017,Not significant
232721_at,0.16564949463397394,0.5969557766091765,0.7795063797868717,0.1081803260237017,Not significant
1561685_a_at,-0.17350850510912963,0.5964658617112537,0.7795063797868717,0.1081803260237017,Not significant
1560654_at,-0.1969340311885981,0.5968095757658416,0.7795063797868717,0.1081803260237017,Not significant
206856_at,0.16182056408549084,0.5972249097481765,0.7795192146608398,0.10817317525599104,Not significant
1559579_at,-0.13517915464920804,0.5977831512298015,0.7800436514084769,0.10788109341800138,Not significant
232399_at,-0.15369907016096995,0.5984608212510399,0.780723614536286,0.10750268433750433,Not significant
222268_x_at,-0.1547957783190803,0.5986997612531069,0.7808140828880776,0.10745236226576857,Not significant
240218_at,-0.17826190610385684,0.5988433720344983,0.7808140828880776,0.10745236226576857,Not significant
205969_at,0.13023088405284078,0.5995253953764883,0.7814989859731165,0.10707158115927376,Not significant
1560823_at,0.21203450319520645,0.6004982472074034,0.7821876034715958,0.10668907126108412,Not significant
208086_s_at,0.12801989550311088,0.6005242972501541,0.7821876034715958,0.10668907126108412,Not significant
208334_at,-0.17531875939168273,0.6003826598125281,0.7821876034715958,0.10668907126108412,Not significant
230238_at,0.13079412754889397,0.6007080095627615,0.7822225478401486,0.10666966951221939,Not significant
237808_at,-0.13820347975471936,0.601442885316499,0.7829749937827845,0.10625210797471232,Not significant
238985_at,0.1793768859912621,0.6016082242790768,0.7829858016850632,0.106246113172883,Not significant
219936_s_at,-0.16499722618620716,0.6018120815359533,0.7830467219567493,0.10621232417113077,Not significant
218484_at,0.14799404796412663,0.6022342901660167,0.783236771221407,0.10610693156794603,Not significant
206407_s_at,0.15308188112707644,0.6026439798787436,0.783236771221407,0.10610693156794603,Not significant
206727_at,0.12700277297479712,0.6025859143562713,0.783236771221407,0.10610693156794603,Not significant
203092_at,-0.09760579484050602,0.6027435802600358,0.783236771221407,0.10610693156794603,Not significant
205669_at,-0.18892451655306974,0.6023565744371935,0.783236771221407,0.10610693156794603,Not significant
211238_at,0.16122266939023566,0.6029642472749808,0.783319368658951,0.10606113479058867,Not significant
1561951_at,0.15843418423542266,0.6032912281941802,0.783507893282823,0.10595662396640995,Not significant
232192_at,-0.15129166653373272,0.6034236482563258,0.783507893282823,0.10595662396640995,Not significant
208558_at,0.11925931409261814,0.6039746001458413,0.7840190982367,0.10567335803266553,Not significant
1554850_at,-0.12349915991792315,0.6041898169997089,0.7840943330454316,0.1056316849474761,Not significant
221288_at,-0.1924460363838687,0.6050142227109215,0.7849599048755282,0.10515252610318711,Not significant
223874_at,0.18891343510455272,0.6053726792032014,0.785016862419686,0.10512101436663579,Not significant
1561707_at,0.1677270081674309,0.6053730116333118,0.785016862419686,0.10512101436663579,Not significant
1564240_at,-0.13080984868746803,0.6058183573486529,0.7851948187022814,0.10502257485964292,Not significant
230478_at,0.1542351283075405,0.605825204080962,0.7851948187022814,0.10502257485964292,Not significant
207393_at,-0.15699299810736544,0.6059985678049677,0.7852153999676635,0.10501119142634592,Not significant
206981_at,0.13816640300046323,0.6063738328957502,0.7854975138524838,0.10485518519034291,Not significant
206112_at,0.22034618384801652,0.6067255242998412,0.7857489517296125,0.10471618970376263,Not significant
234363_at,0.15937844433322468,0.608296549323231,0.7875789651845312,0.10370589160232803,Not significant
205866_at,0.16280689850603292,0.6090980594486255,0.7884119741461181,0.10324678841835022,Not significant
1553529_at,0.16023548404105004,0.6093026385397032,0.7884720881803686,0.10321367603679177,Not significant
225868_at,-0.1452217010329342,0.6097804443284615,0.788885650083474,0.10298594373206135,Not significant
214639_s_at,-0.15783766305701885,0.6101359777319073,0.788936199422015,0.1029581163841176,Not significant
238245_at,0.15486336519607757,0.6100030849345269,0.788936199422015,0.1029581163841176,Not significant
231746_at,0.14333820602089808,0.6115312534402254,0.7905353460339548,0.10207870733287955,Not significant
1557389_at,-0.14839817793872712,0.6119996219987823,0.790743692379027,0.1019642636878111,Not significant
227753_at,-0.12457198728609598,0.6120096086824439,0.790743692379027,0.1019642636878111,Not significant
231000_at,0.12325742219987301,0.6127907469460097,0.7915478404851825,0.10152283161546516,Not significant
241670_x_at,0.149779719309465,0.6133088171932717,0.7920118525059965,0.10126831911829104,Not significant
1562802_at,-0.1228882527403865,0.613948405668745,0.7922563045442613,0.10113429613527708,Not significant
228422_at,0.13735364377084291,0.6137111926330391,0.7922563045442613,0.10113429613527708,Not significant
231138_at,0.14585571671773323,0.6139748015962747,0.7922563045442613,0.10113429613527708,Not significant
214761_at,-0.15340967603303746,0.6153838285386128,0.793663675399256,0.10036349613970293,Not significant
220504_at,0.1720563160184163,0.6153491295361206,0.793663675399256,0.10036349613970293,Not significant
209596_at,-0.14893474669966533,0.6156876286371866,0.7938501464662562,0.1002614707529758,Not significant
243270_at,-0.11963758506021538,0.6163077404397619,0.7944442590053393,0.09993656901121004,Not significant
1560834_a_at,0.15370422503422532,0.6169274747758464,0.7950375779871725,0.09961234363689057,Not significant
1565836_at,-0.15607907872965665,0.6171138929713795,0.7950723179212656,0.09959336713505308,Not significant
1555043_at,0.18291467133220607,0.6172992485756308,0.7951056712472475,0.09957514884058814,Not significant
215229_at,-0.2037838024077514,0.6180098563895831,0.7957539473943746,0.09922119835277428,Not significant
1558195_at,-0.13615997456528106,0.6181217485476158,0.7957539473943746,0.09922119835277428,Not significant
217546_at,-0.1594696626768899,0.6184506446225573,0.7959718415302195,0.09910229568488249,Not significant
210382_at,-0.15861439580246905,0.6190392657949024,0.7965238140008732,0.09880123538756293,Not significant
1553357_at,-0.1613578859449678,0.6203565291487205,0.7980128107160785,0.097990136746207,Not significant
1560723_at,0.1449795707555701,0.6211248917678114,0.7986533412916863,0.09764168706052925,Not significant
224293_at,-0.13007567810265463,0.6211748210046449,0.7986533412916863,0.09764168706052925,Not significant
226597_at,-0.14430370000511772,0.6214491983899273,0.7988001297169831,0.0975618732763408,Not significant
237281_at,-0.1506234488972158,0.6230798029552682,0.7994533961747214,0.09720684820802514,Not significant
227180_at,-0.11857167350440356,0.6227767535337153,0.7994533961747214,0.09720684820802514,Not significant
231068_at,-0.15682958350944176,0.622453159650413,0.7994533961747214,0.09720684820802514,Not significant
205968_at,0.14293291135771025,0.6230290748693045,0.7994533961747214,0.09720684820802514,Not significant
1555256_at,-0.1695905608541457,0.6226438226944647,0.7994533961747214,0.09720684820802514,Not significant
208323_s_at,-0.1282168906782637,0.6224152911241361,0.7994533961747214,0.09720684820802514,Not significant
236843_at,0.20025592994037922,0.6223187147293832,0.7994533961747214,0.09720684820802514,Not significant
233320_at,-0.15729987949640822,0.6233816602356927,0.7996349261474566,0.09710824519192271,Not significant
234845_at,0.12274036513024367,0.6237444904727338,0.7996888736171383,0.09707894644903182,Not significant
1566934_at,-0.12118489768860385,0.6236246847385161,0.7996888736171383,0.09707894644903182,Not significant
224230_at,-0.1634254927838712,0.624966605050266,0.8010497410747112,0.09634051562167749,Not significant
1553064_at,0.12347916338955844,0.62540580411306,0.8014066664887477,0.09614704921647743,Not significant
241198_s_at,0.14461661083695887,0.6263662852493963,0.802225095878112,0.09570375617772663,Not significant
204741_at,-0.1304004907844769,0.6263127168575919,0.802225095878112,0.09570375617772663,Not significant
223618_at,0.1639130360556038,0.6271199328217065,0.802365918667957,0.09562752670846184,Not significant
1569728_at,0.1300659002759046,0.6270309761725814,0.802365918667957,0.09562752670846184,Not significant
1552929_at,0.19655071611047337,0.6266855409991331,0.802365918667957,0.09562752670846184,Not significant
214344_at,0.13847215634915777,0.6271027560611955,0.802365918667957,0.09562752670846184,Not significant
1554475_a_at,-0.16570017216089106,0.6281627948308249,0.8031902605781102,0.09518156638783645,Not significant
1569297_at,0.14788914392490948,0.6282474962403991,0.8031902605781102,0.09518156638783645,Not significant
207399_at,0.11871310884744268,0.6279467103506103,0.8031902605781102,0.09518156638783645,Not significant
215303_at,-0.1397164133684674,0.6286442362593154,0.803491453983324,0.09501873807627133,Not significant
233897_at,-0.13154266928532898,0.6288200806826714,0.8035102312362377,0.09500858891787145,Not significant
229224_x_at,-0.1417936036094689,0.6290757900801818,0.803631024683522,0.09494330538724063,Not significant
231963_at,-0.15422093657910274,0.6292640507352144,0.8036656139768901,0.09492461320698756,Not significant
236768_at,0.15824099843539674,0.6297809021533849,0.8041197383192771,0.09467927734675001,Not significant
233599_at,-0.1296700189035649,0.6299541092908074,0.8041349690025513,0.09467105153317495,Not significant
208300_at,0.1389197405620024,0.6306858968731042,0.8048143303082491,0.094304299288162,Not significant
1552925_at,0.12921718852062458,0.6308091461782266,0.8048143303082491,0.094304299288162,Not significant
207913_at,0.1309816915163804,0.6311803398808044,0.80497237978439,0.09421902089053842,Not significant
208791_at,0.12607803628494807,0.6314173640867928,0.80497237978439,0.09421902089053842,Not significant
214254_at,0.17573720849922925,0.6313853608165991,0.80497237978439,0.09421902089053842,Not significant
223962_at,0.1440640530378956,0.6317215240403647,0.8051542737385631,0.09412089750285069,Not significant
1570337_at,-0.17963692493232486,0.6338357158212489,0.8075389292264541,0.09283653235201324,Not significant
241895_at,-0.1665266882385028,0.6339164398299922,0.8075389292264541,0.09283653235201324,Not significant
229916_at,-0.12248979905756929,0.6342973822339482,0.807611529064981,0.09279748990972103,Not significant
203849_s_at,-0.15014095631859004,0.6341583648314606,0.807611529064981,0.09279748990972103,Not significant
243446_at,-0.1615521561047908,0.6344787565446022,0.8076306010736779,0.09278723402550193,Not significant
234890_at,-0.12925588545902045,0.6349602800258358,0.8076306010736779,0.09278723402550193,Not significant
236710_at,-0.16364126378322297,0.6349191895123955,0.8076306010736779,0.09278723402550193,Not significant
1557474_at,-0.12153182326236411,0.6346655956795385,0.8076306010736779,0.09278723402550193,Not significant
204468_s_at,0.1708903001139621,0.6361308486725954,0.80833034170045,0.09241111910351278,Not significant
1559079_at,0.1644681412778084,0.6358276472348182,0.80833034170045,0.09241111910351278,Not significant
208495_at,-0.13903190406386967,0.6359376931644691,0.80833034170045,0.09241111910351278,Not significant
228057_at,0.12007876002422435,0.6361588970783325,0.80833034170045,0.09241111910351278,Not significant
1569072_s_at,-0.12108379780989242,0.6366097136855893,0.8084910933357994,0.09232476009452598,Not significant
207139_at,0.15128991202573872,0.6365785920317955,0.8084910933357994,0.09232476009452598,Not significant
229777_at,0.16078336473715105,0.6370715240405308,0.8085853209739563,0.0922741470956862,Not significant
1560531_at,-0.12847688295087956,0.6369942688153021,0.8085853209739563,0.0922741470956862,Not significant
1564125_at,-0.134201279024035,0.6371704224040663,0.8085853209739563,0.0922741470956862,Not significant
1558920_at,0.14872258948791917,0.637339138775832,0.8085936249201778,0.09226968703512058,Not significant
240799_at,-0.1771752980838821,0.6376614814591369,0.8087967811130137,0.09216058583896167,Not significant
215704_at,-0.11915680304519416,0.6380369043954213,0.8090671427557401,0.09201543571982607,Not significant
227332_at,-0.15084337852234153,0.6383359293992137,0.8092405146159368,0.09192238240929415,Not significant
239594_at,0.12933629540499858,0.6391299128900814,0.8100411148118825,0.09149293731546702,Not significant
206915_at,-0.11960351289288962,0.6398222269144216,0.8107124837090994,0.09113313947287618,Not significant
1562217_at,0.14495088856249794,0.641171778390504,0.8116774141042942,0.0906165386286136,Not significant
207262_at,0.14039303076236687,0.6411727367444966,0.8116774141042942,0.0906165386286136,Not significant
208111_at,0.13663723801282224,0.6412349246202997,0.8116774141042942,0.0906165386286136,Not significant
230068_s_at,-0.13924682288867896,0.6409668766157851,0.8116774141042942,0.0906165386286136,Not significant
207550_at,-0.12195822327937833,0.6418197624150057,0.8122115064470098,0.09033086223450021,Not significant
215465_at,0.15899644276824443,0.6422552036734176,0.8123647395967415,0.090248935256025,Not significant
239433_at,0.16717437136308266,0.6422667074790123,0.8123647395967415,0.090248935256025,Not significant
204765_at,-0.11511122013418795,0.6431279064604929,0.8132477153466948,0.08977714810601316,Not significant
233915_at,0.12311093037697152,0.6434538519747719,0.8134535765583704,0.08966722701700833,Not significant
230195_at,-0.14211980767196764,0.6447858281056992,0.8149308336970891,0.08887924993290064,Not significant
211499_s_at,-0.1277410538906567,0.6450212937224468,0.8150218374303395,0.08883075475886962,Not significant
207337_at,0.11598516016782767,0.6463003973180277,0.81643115810177,0.08808042931920837,Not significant
232099_at,0.18667094500378933,0.6464893940083853,0.8164630492719882,0.08806346537973646,Not significant
210799_at,0.14032326916529936,0.6471822460602592,0.8171310911259692,0.08770826466021565,Not significant
221241_s_at,0.12380197320752728,0.6475508691996371,0.817336407896527,0.087599155190596,Not significant
235278_at,-0.12271340686270271,0.647672713116562,0.817336407896527,0.087599155190596,Not significant
205576_at,0.13604918762712614,0.6478607468528339,0.8173668228259691,0.0875829944150161,Not significant
235768_at,0.1287670268412855,0.6482621461509279,0.8175831606661326,0.0874680620541404,Not significant
1562223_at,0.16737067604800293,0.6484167709814259,0.8175831606661326,0.0874680620541404,Not significant
1553454_at,0.11546323832316396,0.6485241477004722,0.8175831606661326,0.0874680620541404,Not significant
223691_at,0.15502761099363394,0.6491743450701604,0.8179892050846145,0.08725242762833356,Not significant
220810_at,-0.1795192623411852,0.6490760990292987,0.8179892050846145,0.08725242762833356,Not significant
240615_at,-0.11217373924468621,0.6497189856281509,0.8184686362662861,0.08699795810599315,Not significant
207465_at,0.17343432525439706,0.6499385905661794,0.8185384724837006,0.0869609033079823,Not significant
205919_at,0.14561750382065597,0.6502322425815767,0.8187015054322581,0.08687441102692882,Not significant
228219_s_at,0.11809121925052768,0.6507674539876979,0.8191685245096343,0.08662674325105284,Not significant
211231_x_at,0.09610663274185605,0.6521170104859431,0.8196114368221303,0.08639199010236133,Not significant
227359_at,0.11455698282992177,0.6523798092744559,0.8196114368221303,0.08639199010236133,Not significant
207278_s_at,0.13693095626001028,0.6520655030715801,0.8196114368221303,0.08639199010236133,Not significant
240029_at,0.1270231848325709,0.652217063194324,0.8196114368221303,0.08639199010236133,Not significant
1555332_at,-0.11820186728001758,0.6524485859544462,0.8196114368221303,0.08639199010236133,Not significant
231485_at,0.12082303130889205,0.6525578807802002,0.8196114368221303,0.08639199010236133,Not significant
1553746_a_at,-0.15061132308012581,0.6518774665378819,0.8196114368221303,0.08639199010236133,Not significant
243565_at,-0.1614595029628596,0.6525987573573722,0.8196114368221303,0.08639199010236133,Not significant
207612_at,0.1223749195911088,0.6524397112971093,0.8196114368221303,0.08639199010236133,Not significant
221365_at,0.12830188131899778,0.6532623059125258,0.8198252849936707,0.08627869133314876,Not significant
205840_x_at,-0.13695379709879596,0.6531796673158653,0.8198252849936707,0.08627869133314876,Not significant
204865_at,-0.15213040165185143,0.6531650103380205,0.8198252849936707,0.08627869133314876,Not significant
1563533_at,0.13437977555734415,0.6537803677649054,0.8200626197926588,0.08615298372352133,Not significant
220732_at,-0.11727853883856021,0.6537346549137087,0.8200626197926588,0.08615298372352133,Not significant
234519_at,0.11599796632162906,0.6543085186746582,0.8205186806116312,0.08591152698846634,Not significant
234410_at,0.12477828801481028,0.6547993902434891,0.8209277746427047,0.08569505049800925,Not significant
210476_s_at,0.13477183879043952,0.655629659093087,0.8212353435791013,0.08553236812868598,Not significant
235169_at,0.12474971216111186,0.6555020060356251,0.8212353435791013,0.08553236812868598,Not significant
220614_s_at,-0.13632727260399324,0.655470164391533,0.8212353435791013,0.08553236812868598,Not significant
238029_s_at,-0.1201104796021939,0.6558682587508988,0.8212353435791013,0.08553236812868598,Not significant
223813_at,0.11223698884260092,0.6557661006306327,0.8212353435791013,0.08553236812868598,Not significant
207599_at,0.13209649328630801,0.6568858414649886,0.8223029890897396,0.08496813106782393,Not significant
209785_s_at,0.1251964147094471,0.6579061137206685,0.8233734646112584,0.08440313340193102,Not significant
221393_at,0.10240366875144158,0.6581373580967378,0.8234561775333336,0.08435950804475957,Not significant
1562133_x_at,-0.12956798641209932,0.658799018747501,0.8240772472340793,0.08403207656126678,Not significant
238866_at,-0.14048788420665215,0.6594422995470881,0.8246750202010988,0.08371716022421556,Not significant
237711_at,0.1271556834071843,0.6596291947541908,0.8247018969519547,0.08370300648595495,Not significant
224262_at,-0.10203092029845262,0.6602565889547234,0.8249865610784837,0.08355312599188644,Not significant
220124_at,0.15630202635067647,0.6603532621869692,0.8249865610784837,0.08355312599188644,Not significant
205712_at,-0.13674652048021763,0.6601215373653346,0.8249865610784837,0.08355312599188644,Not significant
207853_s_at,0.11478372651824476,0.6605999741940536,0.8250659394217064,0.08351134116811824,Not significant
1556687_a_at,-0.1091474691862242,0.6607477529303798,0.8250659394217064,0.08351134116811824,Not significant
1563610_at,0.14087861943359314,0.6615886614261328,0.8254056843036002,0.08333254460182242,Not significant
1569648_at,-0.1007927286822401,0.6624189882707292,0.8254056843036002,0.08333254460182242,Not significant
1559970_at,-0.12324237800845061,0.6615533499329751,0.8254056843036002,0.08333254460182242,Not significant
206262_at,0.12436819861536907,0.6623061936194983,0.8254056843036002,0.08333254460182242,Not significant
1553257_at,-0.12775260073515682,0.6613983092253953,0.8254056843036002,0.08333254460182242,Not significant
232446_at,-0.1275821835383386,0.6619633500429328,0.8254056843036002,0.08333254460182242,Not significant
217067_s_at,0.10640698109663616,0.6617874681140009,0.8254056843036002,0.08333254460182242,Not significant
208937_s_at,-0.1212335206988584,0.662221700519688,0.8254056843036002,0.08333254460182242,Not significant
216223_at,-0.12190771779509912,0.662509736980146,0.8254056843036002,0.08333254460182242,Not significant
209297_at,-0.10100094515340174,0.6626966883138351,0.8254323477224037,0.08331851563540486,Not significant
208038_at,-0.13892529625061112,0.6631023716362805,0.8257313748697539,0.08316121343735348,Not significant
219958_at,-0.11575004851130544,0.6632890314516497,0.8257575807285708,0.08314743065080797,Not significant
237385_at,-0.13159610050154136,0.6637824615182941,0.8259851416355567,0.08302776498437207,Not significant
206331_at,0.11661028524170192,0.6638031413023818,0.8259851416355567,0.08302776498437207,Not significant
1559254_at,-0.10774241248741934,0.6650067124522056,0.8272763144427886,0.0823494096796982,Not significant
205938_at,-0.13968388226676254,0.665186175922915,0.8272931586808815,0.08234056706562283,Not significant
224650_at,-0.10905946456604987,0.6655620914886535,0.8275542613871387,0.08220352063571833,Not significant
241894_at,-0.15420628411456505,0.665994102908561,0.8278849656200661,0.08203000411747972,Not significant
237008_at,0.12528579753945035,0.6666636260362719,0.8283042211355226,0.08181012541978538,Not significant
1562728_at,-0.09788087523041522,0.6665580678231131,0.8283042211355226,0.08181012541978538,Not significant
1563933_a_at,-0.15157624705275374,0.6680127733369171,0.8291139360735101,0.08138578500100849,Not significant
1553878_at,-0.12355058963559973,0.6680146650828909,0.8291139360735101,0.08138578500100849,Not significant
220620_at,-0.139497625224279,0.6681467699846297,0.8291139360735101,0.08138578500100849,Not significant
206941_x_at,-0.16254701092399282,0.6677766664721889,0.8291139360735101,0.08138578500100849,Not significant
1555173_at,0.1523853418808736,0.667992998897275,0.8291139360735101,0.08138578500100849,Not significant
240876_x_at,-0.1590762906032448,0.6685698151812792,0.8292395154609908,0.08132001080181417,Not significant
219973_at,-0.16082032349814623,0.668987171272685,0.8292395154609908,0.08132001080181417,Not significant
231702_at,-0.14060295863330197,0.6692458504241932,0.8292395154609908,0.08132001080181417,Not significant
1564386_at,-0.12316541655745006,0.668938395574882,0.8292395154609908,0.08132001080181417,Not significant
214954_at,0.15719107983905323,0.6690869405889908,0.8292395154609908,0.08132001080181417,Not significant
1561287_at,-0.13630049239816744,0.6690927103783226,0.8292395154609908,0.08132001080181417,Not significant
1553770_a_at,0.12091486517382588,0.6694987592363943,0.8293467859758167,0.0812638340533575,Not significant
1567251_at,0.11389693329423434,0.6696987211236463,0.8293884310786142,0.08124202678941198,Not significant
210913_at,0.12886765222580632,0.6699178862318798,0.8294538318232313,0.08120778220431848,Not significant
222949_at,-0.09841515846577487,0.670358943558658,0.8297938660832842,0.08102977984210014,Not significant
241133_at,-0.11204191635411753,0.6705701221633686,0.8298008095049973,0.08102614583461636,Not significant
228946_at,-0.1323721436272587,0.6706974051955754,0.8298008095049973,0.08102614583461636,Not significant
224069_x_at,0.1341317930279402,0.6713483002518891,0.8304000558312873,0.08071263029617232,Not significant
236575_at,-0.13655347193710066,0.672025317228087,0.8310313074650898,0.08038261471984327,Not significant
223890_at,-0.13070411418777983,0.6728043208989736,0.8315821378290238,0.08009484777443461,Not significant
1555651_at,0.12498253459561326,0.6726972231346677,0.8315821378290238,0.08009484777443461,Not significant
220456_at,-0.16332193032972686,0.6731309298456685,0.831779632270261,0.07999171837951795,Not significant
220565_at,-0.10942354460179793,0.6742084831835891,0.8322947277358077,0.0797228564453864,Not significant
1558579_at,-0.15889650985106263,0.6742455911121831,0.8322947277358077,0.0797228564453864,Not significant
210333_at,-0.12979999294057265,0.6740480241221062,0.8322947277358077,0.0797228564453864,Not significant
207952_at,-0.1339883054576596,0.6743824107606625,0.8322947277358077,0.0797228564453864,Not significant
231551_at,0.1405278800361951,0.6743023072565781,0.8322947277358077,0.0797228564453864,Not significant
1553512_at,0.13204303534614414,0.6747925880846571,0.8323888778303069,0.07967373135468622,Not significant
1560941_a_at,0.10576910895369185,0.6747087530170655,0.8323888778303069,0.07967373135468622,Not significant
214604_at,0.1056821578297793,0.6754689433427343,0.8328972309834174,0.07940858175073134,Not significant
237712_at,-0.13176414897589517,0.6755387890286683,0.8328972309834174,0.07940858175073134,Not significant
233594_at,-0.16011659885977103,0.6759569934872023,0.8332068157051151,0.07924718614266053,Not significant
1553044_at,-0.13166623208024486,0.6761341100271561,0.8332191479474543,0.07924075822457197,Not significant
206973_at,-0.1055082230041462,0.6767824209650446,0.8336554134173187,0.0790134253527113,Not significant
230372_at,0.15249804849501736,0.6768225257748308,0.8336554134173187,0.0790134253527113,Not significant
240194_at,0.1184949080276887,0.6771879472912472,0.8336936062207799,0.0789935291898814,Not significant
230673_at,-0.14164493670918432,0.6770924558398519,0.8336936062207799,0.0789935291898814,Not significant
220752_at,0.10432164808696154,0.6774963603093904,0.833856256195128,0.07890880850097466,Not significant
1552777_a_at,0.11128719902524775,0.6776545427402043,0.833856256195128,0.07890880850097466,Not significant
1565684_at,-0.13467097910401105,0.6781108119135342,0.8340060454368232,0.07883080129231249,Not significant
237403_at,0.10183767968855229,0.6780412500635679,0.8340060454368232,0.07883080129231249,Not significant
212338_at,-0.16191159105617725,0.6788167116562749,0.8346683413854961,0.0784860587909948,Not significant
218901_at,-0.10432635181618277,0.6792510290826141,0.8347906411155814,0.07842242847894032,Not significant
1556887_at,-0.11664362509090687,0.6791107949272268,0.8347906411155814,0.07842242847894032,Not significant
206930_at,0.12108261477577731,0.680194465091976,0.8357441111258237,0.07792667487846272,Not significant
232185_at,0.12543671391977096,0.6812535600057066,0.8368391845746374,0.0773579923796294,Not significant
1566080_at,0.1296499697338911,0.6815582318996551,0.8369038584493023,0.07732442987190598,Not significant
232443_at,-0.11040872573772376,0.6816419111838381,0.8369038584493023,0.07732442987190598,Not significant
243244_at,0.11263553421599148,0.6825153343166446,0.837509585075665,0.07701021387720781,Not significant
205806_at,0.11027649670187145,0.6826391804547738,0.837509585075665,0.07701021387720781,Not significant
211491_at,-0.14083487669000228,0.6825628486029323,0.837509585075665,0.07701021387720781,Not significant
1561251_at,-0.10002759427204655,0.6840871594840632,0.8375972637671268,0.0769647500646236,Not significant
231565_at,-0.11941903020003819,0.6830735920367628,0.8375972637671268,0.0769647500646236,Not significant
213139_at,-0.08764614083090194,0.683002229580939,0.8375972637671268,0.0769647500646236,Not significant
206982_at,-0.10307420462942396,0.6836017616228457,0.8375972637671268,0.0769647500646236,Not significant
237329_at,0.09237796102182827,0.6845585338650304,0.8375972637671268,0.0769647500646236,Not significant
242902_at,0.14393768663963513,0.6843781837012266,0.8375972637671268,0.0769647500646236,Not significant
